state,county,latitude,longitude,reachedPatientLimit
MD,BALTIMORE CITY,39.29292,-76.612288,Y
MA,NORFOLK,42.1757238,-70.9541728,Y
MA,NORFOLK,42.1758242,-70.9541227,Y
IL,COOK,41.965836,-87.6751415,Y
FL,DUVAL,30.301981,-81.622221,Y
AZ,COCONINO,36.1279296,-111.2249984,Y
CO,ADAMS,39.8268792,-104.9390222,Y
GA,FULTON,33.7517652,-84.3819669,Y
UT,WEBER,41.183898,-111.9549506,Y
WA,CLARK,45.6388798,-122.6580266,Y
IL,COOK,41.9076564,-87.6499824,Y
PA,DAUPHIN,40.2582661,-76.8801132,Y
NJ,BURLINGTON,40.070508,-74.8543128,Y
NY,ERIE,42.9280788,-78.8314052,Y
CA,FRESNO,36.850862,-119.8047989,Y
IL,PEORIA,40.6968503,-89.5956545,Y
ID,ELMORE,43.1343653,-115.6737833,Y
FL,MARION,29.061447,-82.4524689,Y
CA,YOLO,38.6787256,-121.7955343,Y
FL,OKEECHOBEE,27.2466309,-80.8342756,Y
CA,LOS ANGELES,33.9883999,-118.273401,Y
CO,CONEJOS,37.2628319,-105.9656104,Y
NC,GUILFORD,35.9916854,-79.9436543,Y
RI,PROVIDENCE,42.0071286,-71.5066854,Y
PA,MONTGOMERY,40.1237842,-75.3338844,Y
UT,SALT LAKE,40.7813628,-111.8877163,Y
MD,BALTIMORE,39.4201633,-76.6143578,Y
LA,EAST BATON ROUGE,30.4084846,-91.0790527,Y
AZ,PIMA,,,Y
IL,COOK,41.8747917,-87.6674637,Y
WA,KING,47.6498722,-122.3082296,Y
RI,PROVIDENCE,41.8498421,-71.4020129,Y
AZ,ASHLAND,46.5950508,-90.645111,Y
CA,ALAMEDA,37.8793991,-122.2689112,N
MO,GREENE,37.1450515,-93.2925573,Y
NY,NEW YORK,40.7141569,-73.9854188,Y
WI,MILWAUKEE,43.0429926,-88.02212,Y
NY,ROCKLAND,41.1416413,-73.9906703,Y
OR,DESCHUTES,44.063165,-121.3020247,Y
CO,BOULDER,40.0238459,-105.281015,Y
AZ,MARICOPA,33.5050301,-112.0560638,Y
TN,DAVIDSON,36.114612,-86.744164,Y
MS,LAFAYETTE,34.3500309,-89.5196879,Y
WA,YAKIMA,46.6037342,-120.4956115,Y
MI,OAKLAND,42.5200873,-83.4725855,Y
WI,SHAWANO,44.8549024,-88.6439877,Y
MD,BALTIMORE,39.3510975,-76.4778621,Y
MA,NORFOLK,42.165295,-71.1423744,Y
OH,RICHLAND,40.7606139,-82.5374802,Y
NH,STRAFFORD,43.2425601,-70.8991145,Y
NH,ROCKINGHAM,43.1116321,-70.8149617,Y
IA,POLK,41.6269648,-93.5607493,Y
NC,MECKLENBURG,35.0549784,-80.8119118,Y
PA,MONTOUR,40.9677777,-76.6053472,Y
NC,IREDELL,35.5568799,-80.8546874,Y
WV,MONONGALIA,39.6527399,-79.9583536,Y
OH,FRANKLIN,40.0321714,-83.0358859,Y
NJ,MIDDLESEX,40.4264537,-74.4922518,Y
NJ,UNION,40.6630406,-74.2333624,Y
PA,PHILADELPHIA,39.9486686,-75.2000356,Y
OK,CLEVELAND,35.2190738,-97.4275005,Y
WI,SAUK,43.281102,-89.718998,Y
VA,,38.7541188,-77.4940311,Y
TN,DAVIDSON,36.1625459,-86.7875441,Y
NJ,SUFFOLK,40.905739,-73.119652,Y
IN,MARION,39.6524962,-86.0793203,Y
IL,ULSTER,41.7317879,-74.378953,Y
TX,ECTOR,31.8441573,-102.3762595,N
AZ,MARICOPA,33.2519438,-111.7679172,Y
CA,SAN DIEGO,32.5836227,-117.1134686,Y
NV,ROLETTE,48.8613534,-99.6136592,Y
CT,NEW HAVEN,41.2975717,-72.7784874,Y
IA,JOHNSON,41.6573931,-91.5487715,Y
UT,UTAH,40.2380888,-111.6679822,Y
CA,ORANGE,33.7282335,-117.9897647,Y
NC,WAKE,35.9004559,-78.7978531,Y
NJ,ESSEX,40.7250195,-74.2299005,Y
NV,CLARK,36.1031311,-115.0543672,Y
PA,PHILADELPHIA,39.949485,-75.1673521,N
MI,MACOMB,42.5420429,-82.9880385,Y
NY,MONROE,43.1422894,-77.599391,Y
NC,GUILFORD,35.9916854,-79.9436543,Y
CT,HAMPDEN,42.1251525,-72.6136337,Y
MD,BALTIMORE CITY,39.2915826,-76.6161973,Y
FL,BROWARD,26.1350977,-80.3125623,Y
IL,COOK,41.6898068,-87.665447,Y
FL,PALM BEACH,26.807919,-80.107445,Y
CA,TULARE,36.3279267,-119.2945909,Y
SC,MARLBORO,34.6321687,-79.6973428,Y
WV,JACKSON,38.822896,-81.729895,Y
KY,FAYETTE,38.043419,-84.459671,Y
AL,MARENGO,32.5038111,-87.837458,Y
IL,KANE,41.7732431,-88.4376587,Y
ME,PENOBSCOT,44.8050754,-68.7701617,Y
IL,COOK,41.8948362,-87.622406,Y
VA,ALBEMARLE,,,Y
IL,COOK,41.887012,-87.7615316,Y
TX,GRAYSON,33.6681472,-96.9054436,N
TX,TARRANT,32.6737299,-97.3016254,Y
MA,SUFFOLK,42.3268741,-71.1082263,Y
ID,BENEWAH,47.3428067,-116.8937863,Y
NY,SUFFOLK,42.3788592,-73.7983898,Y
AZ,MARICOPA,,,Y
PA,WARREN,41.843272,-79.154769,Y
TX,BEXAR,29.5074654,-98.5753521,Y
WV,UPSHUR,38.9939066,-80.2315406,Y
DC,,38.8631616,-76.9836127,Y
ME,SANTA CRUZ,31.4702721,-110.9985844,Y
MA,HAMPDEN,42.1216158,-72.6037013,Y
CT,HARTFORD,41.742481,-72.6331574,Y
TX,DALLAS,32.7067487,-96.7999221,Y
OR,YAMHILL,45.2019258,-123.1702253,Y
DE,NEW CASTLE,39.7400209,-75.6060145,Y
ID,ADA,43.5889706,-116.3653244,Y
WA,WHATCOM,48.7826479,-122.4279916,Y
AZ,PINAL,32.8772671,-111.7544327,Y
CA,ORANGE,33.7820441,-117.8654245,Y
CA,IMPERIAL,32.7804333,-115.568571,N
TX,BOWIE,33.4472122,-94.0734619,Y
WA,SPOKANE,47.744923,-117.399734,Y
TX,HARRIS,29.7049396,-95.3968548,Y
WI,MILWAUKEE,43.0683157,-87.9899859,Y
NY,ROCKLAND,41.0526234,-74.025904,Y
OH,CUYAHOGA,41.5065843,-81.6847156,Y
MA,WORCESTER,42.197742,-71.7570269,Y
TX,HARRIS,29.679337,-95.420837,Y
NC,HALIFAX,36.4600635,-77.654731,Y
TN,MAURY,35.6147533,-87.0678117,Y
IA,WAPELLO,41.016855,-92.4121421,Y
AZ,PIMA,32.1310378,-110.9970941,Y
MD,ALLEGANY,39.6481502,-78.7325179,Y
NY,NEW YORK,40.8018227,-73.9438005,Y
TX,TARRANT,,,Y
CA,ORANGE,33.5091966,-117.7333049,Y
VT,ORLEANS,44.9351282,-72.2070085,Y
OR,MULTNOMAH,45.4959509,-122.6299653,Y
UT,SALT LAKE,40.6590658,-111.891794,Y
NJ,CAMDEN,39.8521822,-74.9798499,Y
WA,CLARK,45.7147267,-122.643354,Y
TX,WISE,33.2178766,-97.597614,Y
OH,FRANKLIN,39.9926921,-83.0202697,Y
NY,ONONDAGA,43.0422979,-76.1395979,Y
FL,ST LUCIE,27.4249862,-80.3639075,Y
MO,MARION,39.7014599,-91.3919262,Y
MA,BERKSHIRE,41.8646706,-88.0548177,Y
NY,CLINTON,44.6944106,-73.449463,Y
NY,ERIE,42.8367065,-78.7867345,Y
MS,JEFFERSON,31.6688057,-91.1226394,Y
ID,ADA,43.6149915,-116.2143138,Y
FL,ORANGE,28.3656207,-81.2752316,Y
CT,NEW HAVEN,41.2894109,-72.9299339,Y
WA,KING,47.6027849,-122.331969,Y
WA,PIERCE,47.160367,-122.509681,Y
MS,JEFFERSON,31.7041124,-91.076238,Y
DE,DELAWARE,38.9224983,-75.5752472,Y
VA,HENRY,36.7363674,-79.9595323,Y
NY,KINGS,40.7136742,-73.9443978,Y
NC,BEAUFORT,35.5412354,-77.0560191,Y
NY,NEW YORK,40.7432031,-73.9865218,Y
AL,SAINT CLAIR,33.6036244,-86.2768788,Y
SC,CLARENDON,33.8899667,-80.0220041,Y
OK,TULSA,36.128455,-96.0056427,Y
NJ,MIDDLESEX,40.4606865,-74.4559745,Y
CA,ALAMEDA,37.8074179,-122.2744254,Y
OK,TULSA,36.1471844,-95.9975418,Y
SC,SPARTANBURG,34.7462673,-82.022905,N
UT,DAVIS,40.8334988,-111.9027609,Y
IN,HARDIN,,,Y
MS,JEFFERSON,31.7041124,-91.076238,Y
FL,BROWARD,26.0195318,-80.179802,Y
WA,KING,47.4729337,-122.335607,Y
CA,LOS ANGELES,34.089921,-118.1452287,Y
WA,PIERCE,47.1772569,-122.5643075,Y
NY,PUTNAM,41.418861,-73.719102,Y
CA,SACRAMENTO,38.5728379,-121.4685571,Y
OH,CUYAHOGA,,,Y
MD,WASHINGTON,39.6383868,-77.7167981,Y
CA,LOS ANGELES,34.1779348,-118.5399003,Y
FL,MIAMI-DADE,25.8955848,-80.1748816,Y
AL,CULLMAN,34.1980413,-86.8074014,Y
NY,KINGS,40.688905,-73.965266,Y
WA,PIERCE,47.250641,-122.451795,Y
WA,KING,47.6588312,-122.3179059,Y
MD,PRINCE GEORGE'S,38.9181943,-76.8121992,Y
PA,PHILADELPHIA,39.991341,-75.102523,Y
TN,DAVIDSON,36.1295795,-86.8446448,Y
MA,NORFOLK,42.1758242,-70.9541227,Y
IL,COOK,41.8525899,-87.7218767,Y
KY,FAYETTE,38.004726,-84.4384772,Y
NY,NEW YORK,40.7390729,-73.9750165,Y
DC,DISTRICT OF COLUMBIA,38.9012079,-77.0485151,Y
PA,WASHINGTON,40.6118346,-80.2867039,Y
MT,MISSOULA,46.8773212,-114.0131264,Y
MS,JEFFERSON,31.7215065,-91.0347825,Y
MI,BRANCH,42.0692653,-85.1630045,Y
OH,MONTGOMERY,39.8288044,-84.2487467,Y
MN,RAMSEY,44.9484986,-93.1011645,Y
MS,JEFFERSON,31.7041124,-91.076238,Y
MD,HOWARD,39.2830916,-76.8463523,Y
WA,KING,47.6498722,-122.3082296,Y
OR,JACKSON,42.3196727,-122.8272812,Y
TX,HARRIS,29.7001034,-95.3889654,Y
PA,LACKAWANNA,41.4147425,-75.6762996,Y
CA,YOLO,38.5638639,-121.7713532,Y
TX,JEFFERSON,30.1061354,-94.1391406,Y
CA,SACRAMENTO,38.5561454,-121.4567732,Y
CA,SACRAMENTO,38.5561454,-121.4567732,Y
OK,TULSA,36.1411391,-96.1051421,Y
FL,BROWARD,26.1656718,-80.2546804,Y
GA,BRANTLEY,,,Y
SC,CHARLESTON,32.7459517,-79.9694931,Y
FL,BROWARD,26.0019042,-80.1482226,Y
CT,NEW HAVEN,41.3048024,-72.9311075,Y
WI,SAUK,43.2811912,-89.7188462,Y
IL,COOK,41.8946256,-87.6209858,Y
OK,TULSA,36.1467465,-95.999694,Y
CA,LAKE,39.0487057,-122.9217108,Y
WA,KING,47.5928005,-122.3152891,Y
NY,NEW YORK,40.7659324,-73.955058,Y
NC,ORANGE,35.9036616,-79.0491703,Y
WA,KING,47.6099974,-122.3277093,Y
VA,,36.6920412,-76.9375687,Y
OR,LANE,44.0474843,-123.0213502,Y
WA,THURSTON,47.0323453,-122.9332797,Y
LA,EAST BATON ROUGE,30.4084846,-91.0790527,Y
MD,DISTRICT OF COLUMBIA,,,Y
GA,WARE,31.2047901,-82.3369887,Y
WA,PIERCE,47.8170003,-122.2964472,Y
NY,NEW YORK,40.7331965,-73.9820857,Y
KY,PIMA,32.2309783,-110.9100838,Y
CA,SONOMA,38.4796961,-122.7296895,Y
CA,ALAMEDA,37.8235207,-122.2585683,Y
IL,COOK,41.893133,-87.6219909,Y
TX,EL PASO,31.7609918,-106.4883515,Y
CA,CONTRA COSTA,38.006764,-122.1327937,Y
CT,HARTFORD,41.676516,-72.9359275,Y
RI,KENT,41.7147827,-71.5149921,Y
NY,ROCKLAND,41.0468083,-73.9690267,N
IL,KANE,41.8765223,-88.342869,Y
CO,LOGAN,40.6123996,-103.2210843,Y
PA,MERCER,41.2103111,-80.4694916,Y
PA,NORTHUMBERLAND,40.8061709,-76.5596487,Y
RI,PROVIDENCE,41.8300775,-71.4116917,Y
NJ,HUDSON,40.7342585,-74.0498006,Y
LA,CALCASIEU,30.2093332,-93.2307777,Y
UT,SALT LAKE,40.7748623,-111.9036226,Y
KY,PULASKI,37.0832696,-84.622035,Y
WA,PIERCE,47.2507734,-122.4518308,Y
AR,SALINE,34.6227465,-92.5007265,Y
WV,CABELL,38.4352605,-82.1250815,Y
NC,LENOIR,35.2632599,-77.5815312,Y
WA,CLARK,45.6238087,-122.5817084,Y
CO,WELD,40.4347991,-104.6962276,Y
AZ,MARICOPA,33.5870772,-112.2721244,Y
CA,IMPERIAL,32.7804333,-115.568571,Y
CA,SAN BERNARDINO,34.0782617,-117.6944952,Y
WA,KING,47.6081612,-122.3275036,Y
NJ,MONMOUTH,40.3724881,-74.0121671,Y
SC,CHARLESTON,32.784307,-79.9469357,Y
PA,LUZERNE,41.2509131,-75.8102681,Y
MA,WORCESTER,42.2763579,-71.7949143,Y
PA,BLAIR,40.4841959,-78.1730874,Y
OR,MULTNOMAH,45.5227863,-122.5385776,Y
MI,MACOMB,42.5142207,-83.0226684,Y
AL,JEFFERSON,33.6062951,-86.6432565,Y
MT,MISSOULA,46.8771022,-113.9964536,Y
WA,KING,47.6039634,-122.3241159,Y
OR,LANE,43.9996775,-123.0883071,Y
UT,SALT LAKE,40.6581219,-111.8915297,Y
DC,CHARLES,38.6177229,-76.9145627,Y
TX,FORT BEND,29.5423667,-95.776629,Y
IL,COOK,41.9104556,-87.69667,Y
CA,SANTA CLARA,37.4401853,-122.1612535,Y
PA,PHILADELPHIA,39.9999232,-75.1367517,Y
WA,KING,47.6058062,-122.3271359,Y
PA,PHILADELPHIA,39.9479863,-75.1618801,Y
TN,CARROLL,36.137194,-88.490427,Y
NY,BRONX,40.8362836,-73.9191271,Y
CA,ORANGE,33.6608041,-117.7724516,Y
WA,KING,47.6038212,-122.3241757,Y
CA,ONONDAGA,43.0461832,-76.1462186,Y
CA,RIVERSIDE,33.9121342,-117.1957233,Y
NY,ERIE,42.9926346,-78.7624092,Y
MA,NORFOLK,42.281498,-71.2357271,Y
MD,PRINCE GEORGES,39.0822371,-76.864574,Y
WA,KING,47.6039634,-122.3241159,Y
ME,PENOBSCOT,44.8023162,-68.7726765,N
NJ,HUDSON,40.7579265,-74.1490443,Y
NC,GUILFORD,36.1240533,-79.8461922,Y
CO,ARAPAHOE,39.6099755,-104.9863353,Y
PA,BERKS,40.334793,-75.9208292,Y
MA,SUFFOLK,42.3626109,-71.067566,Y
VA,PRINCE WILLIAM,38.6237031,-77.3421113,Y
WI,MILWAUKEE,43.0597523,-87.8971206,Y
MO,MARION,39.706623,-91.446289,Y
WI,ASHLAND,46.5950508,-90.645111,Y
MA,WORCESTER,42.2592467,-71.8149758,Y
CA,SAN FRANCISCO,37.7780891,-122.4188157,Y
PA,NEW CASTLE,39.750494,-75.5827201,Y
LA,CADDO PARISH,32.4847072,-93.7784017,Y
PA,MONMOUTH,40.3161281,-74.2481261,Y
NY,BRONX,40.8206509,-73.9015154,Y
CA,YOLO,38.5605204,-121.7819608,Y
TX,BEXAR,29.4950713,-98.4353336,Y
CA,SHASTA,40.5650541,-122.3685878,Y
MO,,38.6352337,-90.2648651,Y
CT,NEW LONDON,41.5248316,-72.0733885,Y
WA,KING,47.5628505,-122.3079773,Y
IL,COOK,41.9061286,-87.6880207,Y
NY,BRONX,40.8368715,-73.8605472,Y
NH,FRANKLIN,44.8074162,-73.0718954,Y
CA,RIVERSIDE,33.9628221,-117.3965791,Y
IL,PEORIA,40.6993049,-89.5951391,Y
AZ,PINAL,32.8772671,-111.7544327,Y
WA,KING,47.5970784,-122.3181461,Y
CA,SAN FRANCISCO,37.7840345,-122.4399117,Y
PA,VENANGO,41.434507,-79.807753,Y
NM,SAN MIGUEL,36.1663087,-115.138491,Y
WA,SNOHOMISH,47.999898,-122.2074813,Y
WA,KING,47.6590176,-122.3435896,Y
TX,BRAZORIA,29.4196128,-95.2551202,Y
GA,FULTON,34.0674545,-84.3073963,Y
CA,STANISLAUS,37.66575,-120.9973109,Y
WI,DANE,43.0671034,-89.4013156,Y
KY,WARREN,36.955792,-86.4190635,Y
PA,WESTMORELAND,40.3071116,-79.5218906,Y
KY,BOONE,39.0221824,-84.7111591,Y
SC,BEAUFORT,32.205874,-80.7029575,Y
MN,STEARNS,45.58167,-94.1743375,Y
OK,BRYAN,34.0067916,-96.3939869,Y
PA,PHILADELPHIA,39.9327549,-75.1541618,Y
NY,CHEMUNG,42.1418524,-76.9352728,Y
DC,DISTRICT OF COLUMBIA,38.8959734,-77.013088,Y
NJ,MONMOUTH,40.3170448,-74.1052535,Y
WA,KING,47.6302139,-122.3198617,Y
CA,CONTRA COSTA,38.006764,-122.1327937,Y
KY,MADISON,37.5691793,-84.311255,Y
MD,BALTIMORE,,,Y
CT,HARTFORD,41.7545616,-72.6792339,Y
WV,HARRISON,39.3022192,-80.2663329,Y
LA,CADDO PARISH,32.3758589,-93.7025575,Y
CA,VENTURA,34.3090166,-119.1138349,Y
PA,CLEARFIELD,41.1164024,-78.7734892,Y
NJ,MIDDLESEX,40.494609,-74.4492739,Y
NY,NIAGARA,43.1701472,-78.6929483,Y
CA,SAN MATEO,37.5312245,-122.2991375,Y
NY,YATES,42.6549085,-77.0556924,Y
IL,COOK,42.0385102,-87.8476325,Y
AZ,YAVAPAI,34.7381187,-112.0339904,Y
CA,SUTTER,39.1447891,-121.6132452,Y
MD,PRINCE GEORGES,38.8422445,-76.9491466,Y
MN,RAMSEY,44.9479528,-93.1017407,Y
CA,SANTA BARBARA,34.952412,-120.4111855,Y
IN,ST JOSEPH,,,Y
MA,SUFFOLK,42.3368405,-71.0482446,Y
OR,MULTNOMAH,45.522692,-122.5383413,Y
MA,HAMPSHIRE,42.3305027,-72.6531304,Y
NJ,PASSAIC,40.9022582,-74.1661378,Y
TX,HARRIS,29.7106398,-95.401472,Y
CA,RIVERSIDE,33.6966284,-117.3208245,Y
CA,EL DORADO,38.6746182,-120.9629169,Y
HI,SAN DIEGO,32.577779,-117.0828099,Y
CA,SANTA CLARA,37.4387529,-122.1710469,Y
SC,GREENVILLE,34.8710818,-82.273139,Y
WI,MILWAUKEE,42.9893671,-87.9509411,Y
IL,COOK,41.9415628,-87.653866,Y
NY,WASHINGTON,43.2446748,-73.6659228,Y
MI,EATON,42.5801441,-84.8435161,Y
GA,PUTNAM,33.4244635,-83.2674958,Y
MA,MIDDLESEX,42.373977,-71.1334327,Y
NC,WAKE,35.7944744,-78.4883042,Y
NY,NIAGARA,43.1146436,-78.9910794,Y
PA,NORTHAMPTON,40.6885189,-75.2494556,Y
NY,SUFFOLK,40.8759905,-72.5329609,Y
LA,OUACHITA,32.5140556,-92.1616401,Y
LA,CADDO PARISH,32.454183,-93.867973,Y
NC,ASHE,36.4170368,-81.4786592,Y
NC,BURKE,35.7144813,-81.4225328,Y
CA,SONOMA,38.6270475,-122.864237,Y
FL,PALM BEACH,26.6620622,-80.205254,Y
OR,MULTNOMAH,45.5923417,-122.7574313,Y
MI,OAKLAND,42.4564081,-83.2058396,Y
OH,FRANKLIN,39.98818,-83.0405059,Y
AL,COLBERT,34.7445657,-87.6800717,Y
GA,CLAYTON,33.6028307,-84.4729639,Y
AK,MATANUSKA SUSITNA,61.5718753,-149.4397093,Y
NM,VALENCIA,34.8127461,-106.7416183,Y
TX,HUNT,33.201338,-96.078002,Y
TX,TOM GREEN,31.4446156,-100.4341684,Y
NY,WARREN,43.295744,-73.6901334,N
PA,LANCASTER,40.0473785,-76.3059678,Y
WA,OKANOGAN,48.3736776,-119.5742982,Y
CA,MONTEREY,36.6966688,-121.6330887,Y
AZ,MARICOPA,33.3802079,-111.7187999,Y
NM,SANTA FE,35.6610023,-105.9536703,Y
CO,ARAPAHOE,39.7275706,-104.8110807,Y
CA,SACRAMENTO,38.4648794,-121.4153493,Y
NJ,PASSAIC,40.9022582,-74.1661378,Y
MD,TALBOT,38.3542975,-75.5969077,Y
MA,MIDDLESEX,42.6232579,-71.3509844,Y
MI,FAYETTE,38.004726,-84.4384772,Y
MN,ANOKA,45.1794524,-93.124837,Y
NH,PENOBSCOT,45.9586967,-68.4525914,Y
MA,PLYMOUTH,42.1586373,-70.8601658,Y
CA,SHASTA,40.6150624,-122.3602497,Y
KY,FLOYD,37.6897424,-82.783416,Y
MI,OAKLAND,42.4564081,-83.2058396,Y
TX,BREWSTER,30.3840103,-103.6707317,Y
PA,PHILADELPHIA,40.0560479,-75.1398059,Y
IL,COOK,41.8525899,-87.7218767,Y
VA,RUSSELL,36.9022219,-82.0646135,Y
NY,WESTCHESTER,40.9886651,-73.7093495,Y
VA,RUSSELL,35.9900061,-83.6099188,Y
MT,GALLATIN,45.6801905,-111.0339531,Y
WA,THURSTON,47.0540997,-122.8452123,Y
IL,COOK,41.7883128,-87.6045656,Y
MT,MULTNOMAH,45.522692,-122.5383413,Y
MA,ESSEX,42.706943,-71.145573,Y
WA,KING,47.6039634,-122.3241159,Y
MA,SUFFOLK,42.3321107,-71.0736021,Y
OH,JEFFERSON,40.379786,-80.704956,Y
CA,RIVERSIDE,33.8235299,-116.5403475,Y
CA,ORANGE,33.7239489,-117.7626713,Y
UT,SALT LAKE,40.6758973,-111.8722293,Y
OH,GREENE,39.6414896,-84.1081601,Y
CA,SHASTA,40.5831391,-122.385033,Y
MD,BALTIMORE CITY,39.3336882,-76.6633917,Y
GA,DEKALB,33.928327,-84.3017488,Y
OR,MULTNOMAH,45.5303087,-122.6570634,Y
WV,KANAWHA,38.324912,-81.583158,Y
LA,ORLEANS,29.9508432,-90.0998326,Y
IL,COOK,41.8525899,-87.7218767,Y
PA,PHILADELPHIA,39.9967692,-75.1135353,Y
OH,ALLEN,40.7417966,-84.1158877,Y
FL,CHARLOTTE,26.9346663,-82.0511421,Y
NJ,MERCER,40.3886932,-74.6534922,Y
MI,OTTAWA,43.102749,-86.065037,Y
CT,NEW HAVEN,41.3105212,-72.9417689,Y
MN,LAKE,47.0291944,-91.6663484,Y
WV,RALEIGH,37.8008707,-81.1683541,Y
PA,ALLEGHENY,40.4626421,-79.9240003,Y
TX,DALLAS,32.8209236,-96.8689845,Y
TX,MIDLAND,31.9997102,-102.1560022,Y
NC,PITT,35.5895797,-77.3770903,Y
NJ,BERGEN,40.9497635,-74.1413092,Y
CA,SAN DIEGO,32.8711579,-117.2355656,Y
PA,PHILADELPHIA,39.9488566,-75.2089272,Y
MA,SUFFOLK,42.3351791,-71.0719877,N
MD,BALTIMORE CITY,39.3559237,-76.5937239,Y
MD,BALTIMORE,39.454392,-76.630446,Y
AR,CRITTENDEN,35.1544521,-90.1764112,Y
WI,RACINE,42.7381661,-87.8632074,Y
MA,MIDDLESEX,42.3626965,-71.1909418,Y
TX,NUECES,27.7229389,-97.4248011,Y
OR,MULTNOMAH,45.4991593,-122.6865808,Y
IN,MARION,39.9257381,-86.2185892,Y
TN,SHELBY,35.1450312,-90.0238494,Y
VA,PULASKI,37.1155224,-80.66993,Y
NC,GUILFORD,36.0828777,-79.8915656,Y
RI,PROVIDENCE,41.8125272,-71.4076285,Y
AL,MARENGO,32.504412,-87.8364156,Y
WI,LA CROSSE,43.7986568,-91.2435915,Y
CT,HARTFORD,41.7700194,-72.6493077,Y
NC,ROWAN,35.6878727,-80.487203,Y
NC,BUNCOMBE,35.588545,-82.4848749,Y
MA,NORFOLK,42.1757238,-70.9541728,Y
NC,FREDERICKSBURG CITY,,,Y
CA,IMPERIAL,32.7804333,-115.568571,Y
WA,SNOHOMISH,47.999898,-122.2074813,Y
IL,SAINT CLAIR,38.550036,-90.0229729,Y
TX,GARLAND,34.4894617,-93.0356507,Y
AZ,MARICOPA,33.4705921,-112.4423925,Y
GA,MUSCOGEE,32.3773071,-84.9335838,Y
IL,KANE,41.8862845,-88.3435451,Y
CA,MONTEREY,36.5785609,-121.9134061,Y
AL,MOBILE,30.403483,-88.247439,Y
WI,MILWAUKEE,43.0543313,-87.8880993,Y
CO,OTERO,37.9783675,-103.5559809,Y
OH,CUYAHOGA,41.5065843,-81.6847156,Y
WI,DANE,43.0481263,-89.4787349,Y
OR,MULTNOMAH,45.4992017,-122.6867232,Y
WI,MILWAUKEE,42.9572364,-88.0090684,Y
NY,NEW YORK,40.7531635,-73.9914926,Y
AL,MADISON,,,Y
CA,ORANGE,33.7871702,-117.8887239,Y
CA,ALAMEDA,37.7987425,-122.2317584,Y
MA,ESSEX,42.7118977,-71.1519999,Y
OK,CRAIG,36.62137,-95.1449792,Y
MT,GALLATIN,45.7973502,-111.186036,Y
PA,BUCKS,39.9885384,-75.1067727,Y
OH,GREENE,39.752564,-84.055773,Y
NY,ERIE,42.9952169,-78.7264956,Y
NC,DAVIE,35.897696,-80.573963,Y
FL,PINELLAS,27.8132985,-82.7771099,N
IL,IROQUOIS,40.7659981,-87.7315751,Y
FL,PINELLAS,27.8106262,-82.7788821,N
MA,HAMPDEN,42.1216158,-72.6037013,Y
MD,BALTIMORE CITY,39.3672315,-76.6516212,Y
CO,ARAPAHOE,39.623255,-104.9070386,Y
DC,DISTRICT OF COLUMBIA,38.8658935,-76.9898272,Y
ID,ADA,43.6074717,-116.2675813,Y
FL,PASCO,28.3006461,-82.6683439,Y
RI,PROVIDENCE,41.8220818,-71.4860086,Y
MT,DEER LODGE,46.180113,-112.7939083,Y
NY,NIAGARA,43.1177035,-79.048218,Y
CA,SANTA CRUZ,36.9824538,-121.9977384,Y
TX,BRAZORIA,29.0305993,-95.4534149,Y
CO,WELD,40.413436,-104.7155462,Y
AZ,MARICOPA,33.4159031,-111.7673816,Y
IL,WILLIAMSON,37.7505644,-88.9811353,Y
FL,PALM BEACH,26.7614116,-80.0869282,Y
WA,PIERCE,47.2507734,-122.4518308,Y
NY,NEW YORK,40.7563937,-73.9718424,Y
WA,THURSTON,47.0540997,-122.8452123,Y
IN,ELKHART,41.6036361,-85.8394255,Y
NC,LYCOMING,41.2421983,-77.0078411,Y
MT,GALLATIN,45.6801905,-111.0339531,Y
SC,ANDERSON,34.5249892,-82.6338321,Y
UT,UTAH,40.3129722,-111.7059193,Y
CO,DENVER,39.7375044,-104.9186017,Y
CA,CONTRA COSTA,38.006764,-122.1327937,Y
WA,KING,47.6039634,-122.3241159,Y
NC,FORSYTH,36.090271,-80.2714172,Y
WA,KING,47.536817,-122.2838128,Y
TX,DALLAS,32.6450437,-96.8790401,Y
OK,CRAIG,36.62137,-95.1449792,Y
FL,ALACHUA,29.6132101,-82.3418829,Y
LA,BEAUREGARD PARISH,30.7581882,-93.5366243,Y
OH,FRANKLIN,40.0291394,-83.1132076,Y
NY,WESTCHESTER,40.9419698,-73.8341642,Y
NY,QUEENS,40.7336569,-73.8693423,Y
NY,NEW YORK,40.7646146,-73.980317,Y
OH,SUMMIT,41.0821139,-81.5012108,Y
WI,DANE,43.0985497,-89.3646911,Y
NJ,PASSAIC,40.9022582,-74.1661378,Y
VT,OCONEE,34.6956363,-82.9874507,N
ID,BANNOCK,42.8698526,-112.4323182,Y
NY,ST LAWRENCE,44.9376045,-74.9092735,Y
RI,WASHINGTON,41.441584,-71.4966748,Y
WA,THURSTON,47.0378744,-122.9353857,Y
VA,RUSSELL,36.9022219,-82.0646135,Y
OH,SUMMIT,41.0099836,-81.591729,Y
CA,LOS ANGELES,34.1731357,-118.2244052,Y
NY,ALBANY,42.6855753,-73.8545045,Y
NY,ERIE,42.9266256,-78.831964,Y
OH,CUYAHOGA,41.4622606,-81.697669,Y
NV,CLARK,36.1350667,-115.2255041,Y
MA,BRISTOL,41.69356,-71.1402819,Y
